Tenant,Branch,Content Group Category,Content Group,Translation Provider Name,Translation Provider Type,Culture Group,Cultures,QE/AIPE Enabled,HPE Enabled,Vendor,TranslationFlavor
Default_QNA_1,Collection-TaxonomyService-QnAtags,SelfServe_Conceptual,Default OPS Conceptual Group,Default_QNA_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,AIPE_ext_7,"ar-SA,da-DK,el-GR,fi-FI,he-IL,nb-NO,th-TH",TRUE,FALSE,RWS,AIPE
Default_QNA_1,Collection-TaxonomyService-QnAtags,SelfServe_Conceptual,Default OPS Conceptual Group,Default_QNA_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,RWS,AIPE
Default_QNA_1,Collection-TaxonomyService-QnAtags,SelfServe_Conceptual,Default OPS Conceptual Group,Default_QNA_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,RWS,AIPE
Default_QNA_1,Collection-TaxonomyService-QnAtags,SelfServe_CaD,Default OPS Content As Data,Default_Taxonomy_1_GL,GlDownstreamConnectorSagaTemplate,Default_QNA_25,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",,,RWS,MTPE
Default_Azure_1,commercialization-docs-pr_live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_1,commercialization-docs-pr_live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_1,commercialization-docs-pr_live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure_1,commercialization-docs-pr_live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Azure_2,CommunityToolkit.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,CommunityToolkit.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,CommunityToolkit.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure_2,CommunityToolkit.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,RWS,AIPE
Default_Azure_2,Console-Docs.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,Console-Docs.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,Console-Docs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure_2,Console-Docs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,RWS,AIPE
Default_Azure,container-secure-supply-chain-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure,container-secure-supply-chain-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure,container-secure-supply-chain-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure,container-secure-supply-chain-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Azure_2,Contribute.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,Contribute.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,Contribute.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure_2,Contribute.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,RWS,AIPE
BIC_base11_2,copilot-2025w1-releaseplan-pr,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Essential1_7,"da-DK,de-DE,es-ES,fr-FR,it-IT,ja-JP,nl-NL",FALSE,,,MT
BIC_base11_2,copilot-2025w1-releaseplan-pr,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,nb-NO,pt-BR,sv-SE",FALSE,,,MT
BIC_base11_2,copilot-2025w1-releaseplan-pr,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Essential1_7,"da-DK,de-DE,es-ES,fr-FR,it-IT,ja-JP,nl-NL",FALSE,,,MT
BIC_base11_2,copilot-2025w1-releaseplan-pr,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,nb-NO,pt-BR,sv-SE",FALSE,,,MT
BIC_base11_2,copilot-2025w1-releaseplan-pr,SelfServe_Conceptual,"Default OPS Conceptual Group, Default OPS Conceptual Group 2",BIC_base11_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_Essential1_7,"da-DK,de-DE,es-ES,fr-FR,it-IT,ja-JP,nl-NL",TRUE,TRUE,LIOX,HPE
BIC_base11_2,copilot-2025w1-releaseplan-pr,SelfServe_Conceptual,"Default OPS Conceptual Group, Default OPS Conceptual Group 2",BIC_base11_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,nb-NO,pt-BR,sv-SE",TRUE,TRUE,LIOX,HPE
Default_AzureUX,CopilotMetadata,SelfServe_Resjson,Default NonOPS .resjson,Default_AzureUX_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,FALSE,LIOX,MT
BIC_base11_2,copilot-releaseplan-pr,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Essential1_7,"da-DK,de-DE,es-ES,fr-FR,it-IT,ja-JP,nl-NL",FALSE,,,MT
BIC_base11_2,copilot-releaseplan-pr,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,nb-NO,pt-BR,sv-SE",FALSE,,,MT
BIC_base11_2,copilot-releaseplan-pr,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Essential1_7,"da-DK,de-DE,es-ES,fr-FR,it-IT,ja-JP,nl-NL",FALSE,,,MT
BIC_base11_2,copilot-releaseplan-pr,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,nb-NO,pt-BR,sv-SE",FALSE,,,MT
BIC_base11_2,copilot-releaseplan-pr,SelfServe_Conceptual,Default OPS Conceptual Group,BIC_base11_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_Essential1_7,"da-DK,de-DE,es-ES,fr-FR,it-IT,ja-JP,nl-NL",TRUE,TRUE,LIOX,HPE
BIC_base11_2,copilot-releaseplan-pr,SelfServe_Conceptual,Default OPS Conceptual Group,BIC_base11_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,nb-NO,pt-BR,sv-SE",TRUE,TRUE,LIOX,HPE
Default_Azure_2,cpp-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,cpp-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,cpp-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure_2,cpp-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,RWS,AIPE
BIC_base43_2,customer-insights-pr.live,SelfServe_Reference_Authored,"Default OPS Authored Reference Group, Default OPS Authored Reference Group",BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_MT_20,"bg-BG,ca-ES,et-EE,eu-ES,gl-ES,hi-IN,hr-HR,hu-HU,id-ID,kk-KZ,lt-LT,lv-LV,ms-MY,ro-RO,sk-SK,sl-SI,sr-Cyrl-RS,sr-Latn-RS,uk-UA,vi-VN",FALSE,,,MT
BIC_base43_2,customer-insights-pr.live,SelfServe_Reference_Authored,"Default OPS Authored Reference Group, Default OPS Authored Reference Group",BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",FALSE,,,MT
BIC_base43_2,customer-insights-pr.live,SelfServe_Reference_Managed,"Default OPS Managed Reference Group, Default OPS Managed Reference Group",BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_MT_20,"bg-BG,ca-ES,et-EE,eu-ES,gl-ES,hi-IN,hr-HR,hu-HU,id-ID,kk-KZ,lt-LT,lv-LV,ms-MY,ro-RO,sk-SK,sl-SI,sr-Cyrl-RS,sr-Latn-RS,uk-UA,vi-VN",FALSE,,,MT
BIC_base43_2,customer-insights-pr.live,SelfServe_Reference_Managed,"Default OPS Managed Reference Group, Default OPS Managed Reference Group",BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",FALSE,,,MT
BIC_base43_2,customer-insights-pr.live,SelfServe_Conceptual,"Default OPS Conceptual Group, Default OPS Conceptual Group",BIC_base43_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_MT_20,"bg-BG,ca-ES,et-EE,eu-ES,gl-ES,hi-IN,hr-HR,hu-HU,id-ID,kk-KZ,lt-LT,lv-LV,ms-MY,ro-RO,sk-SK,sl-SI,sr-Cyrl-RS,sr-Latn-RS,uk-UA,vi-VN",FALSE,FALSE,LIOX,MT
BIC_base43_2,customer-insights-pr.live,SelfServe_Conceptual,"Default OPS Conceptual Group, Default OPS Conceptual Group",BIC_base43_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",TRUE,TRUE,LIOX,HPE
BIC_base43_2,customer-voice-pr.live,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_MT_20,"bg-BG,ca-ES,et-EE,eu-ES,gl-ES,hi-IN,hr-HR,hu-HU,id-ID,kk-KZ,lt-LT,lv-LV,ms-MY,ro-RO,sk-SK,sl-SI,sr-Cyrl-RS,sr-Latn-RS,uk-UA,vi-VN",FALSE,,,MT
BIC_base43_2,customer-voice-pr.live,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",FALSE,,,MT
BIC_base43_2,customer-voice-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_MT_20,"bg-BG,ca-ES,et-EE,eu-ES,gl-ES,hi-IN,hr-HR,hu-HU,id-ID,kk-KZ,lt-LT,lv-LV,ms-MY,ro-RO,sk-SK,sl-SI,sr-Cyrl-RS,sr-Latn-RS,uk-UA,vi-VN",FALSE,,,MT
BIC_base43_2,customer-voice-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",FALSE,,,MT
BIC_base43_2,customer-voice-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,BIC_base43_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_MT_20,"bg-BG,ca-ES,et-EE,eu-ES,gl-ES,hi-IN,hr-HR,hu-HU,id-ID,kk-KZ,lt-LT,lv-LV,ms-MY,ro-RO,sk-SK,sl-SI,sr-Cyrl-RS,sr-Latn-RS,uk-UA,vi-VN",FALSE,FALSE,LIOX,MT
BIC_base43_2,customer-voice-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,BIC_base43_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",TRUE,TRUE,LIOX,HPE
Default_Azure,CycleCloud-pr.Live,SelfServe_Reference_Authored,"Default Authored Reference Group, Default Authored Reference Group",Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure,CycleCloud-pr.Live,SelfServe_Reference_Managed,"Default Managed Reference Group, Default Managed Reference Group",Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure,CycleCloud-pr.Live,SelfServe_Conceptual,"Default Conceptual Group, Default OPS Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure,CycleCloud-pr.Live,SelfServe_Conceptual,"Default Conceptual Group, Default OPS Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Azure,data-api-builder-docs-pr.live,SelfServe_Reference_Authored,"Default Authored Reference Group, Default Authored Reference Group",Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure,data-api-builder-docs-pr.live,SelfServe_Reference_Managed,"Default Managed Reference Group, Default Managed Reference Group",Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure,data-api-builder-docs-pr.live,SelfServe_Conceptual,"Default OPS Conceptual Group, Default Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure,data-api-builder-docs-pr.live,SelfServe_Conceptual,"Default OPS Conceptual Group, Default Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Azure_1,databricks-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_1,databricks-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_1,databricks-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure_1,databricks-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Azure_1,dataexplorer-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_1,dataexplorer-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_1,dataexplorer-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure_1,dataexplorer-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_PowerBI_1,data-integration-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_PowerBI_CTS,CtsDownstreamConnectorSagaTemplate,Default_PowerBI_MT_24,"cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sk-SK,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_PowerBI_1,data-integration-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_PowerBI_CTS,CtsDownstreamConnectorSagaTemplate,Default_PowerBI_MT_24,"cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sk-SK,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_PowerBI_1,data-integration-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_PowerBI_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_PowerBI_1,data-integration-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_PowerBI_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,RWS,AIPE
